EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111450) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
  2759,111450,20210412,   80,    0
  2759,111450,20210413,   97,    0
  2759,111450,20210414,   88,    0
  2759,111450,20210415,   73,    0
  2759,111450,20210416,  116,    0
  2759,111450,20210417,  134,    0
  2759,111450,20210418,  132,    0
  2759,111450,20210419,  163,    0
  2759,111450,20210420,  185,    0
  2759,111450,20210421,  176,    0
  2759,111450,20210422,  121,    0
  2759,111450,20210423,  139,    0
  2759,111450,20210424,  114,    0
  2759,111450,20210425,  106,    0
  2759,111450,20210426,   94,    0
  2759,111450,20210427,  128,    0
  2759,111450,20210428,  178,    0
  2759,111450,20210429,  172,    0
  2759,111450,20210430,  102,    0
  2759,111450,20210501,  131,    0
  2759,111450,20210502,  110,    0
  2759,111450,20210503,  111,    0
  2759,111450,20210504,  155,    0
  2759,111450,20210505,  132,    0
  2759,111450,20210506,  121,    0
  2759,111450,20210507,   97,    0
  2759,111450,20210508,  149,    0
  2759,111450,20210509,  269,    0
  2759,111450,20210510,  298,    0
  2759,111450,20210511,  290,    0
  2759,111450,20210512,  149,    0
  2759,111450,20210513,  127,    0
  2759,111450,20210514,  121,    0
  2759,111450,20210515,  192,    0
  2759,111450,20210516,  180,    0
  2759,111450,20210517,  194,    0
  2759,111450,20210518,  159,    0
  2759,111450,20210519,  173,    0
  2759,111450,20210520,  175,    0
  2759,111450,20210521,  209,    0
  2759,111450,20210522,  174,    0
  2759,111450,20210523,  177,    0
  2759,111450,20210524,  212,    0
  2759,111450,20210525,  167,    0
  2759,111450,20210526,  163,    0
  2759,111450,20210527,  155,    0
  2759,111450,20210528,  154,    0
  2759,111450,20210529,  173,    0
  2759,111450,20210530,  197,    0
  2759,111450,20210531,  218,    0
  2759,111450,20210601,  244,    0
  2759,111450,20210602,  253,    0
  2759,111450,20210603,  276,    0
  2759,111450,20210604,  235,    0
  2759,111450,20210605,  278,    0
  2759,111450,20210606,  292,    0
  2759,111450,20210607,  277,    0
  2759,111450,20210608,  271,    0
  2759,111450,20210609,  276,    0
  2759,111450,20210610,  282,    0
  2759,111450,20210611,  280,    0
  2759,111450,20210612,  225,    0
  2759,111450,20210613,  208,    0
  2759,111450,20210614,  278,    0
  2759,111450,20210615,  244,    0
  2759,111450,20210616,  290,    0
  2759,111450,20210617,  347,    0
  2759,111450,20210618,  348,    0
  2759,111450,20210619,  366,    0
  2759,111450,20210620,  348,    0
  2759,111450,20210621,  318,    0
  2759,111450,20210622,  214,    0
  2759,111450,20210623,  217,    0
  2759,111450,20210624,  212,    0
  2759,111450,20210625,  251,    0
  2759,111450,20210626,  277,    0
  2759,111450,20210627,  286,    0
  2759,111450,20210628,  316,    0
  2759,111450,20210629,  298,    0
  2759,111450,20210630,  195,    0
  2759,111450,20210701,  171,    0
  2759,111450,20210702,  254,    0
  2759,111450,20210703,  256,    0
  2759,111450,20210704,  275,    0
  2759,111450,20210705,  253,    0
  2759,111450,20210706,  303,    0
  2759,111450,20210707,  226,    0
  2759,111450,20210708,  214,    0
  2759,111450,20210709,  220,    0
  2759,111450,20210710,  258,    0
  2759,111450,20210711,  286,    0
  2759,111450,20210712,  275,    0
  2759,111450,20210713,  304,    0
  2759,111450,20210714,  264,    0
  2759,111450,20210715,  279,    0
  2759,111450,20210716,  302,    0
  2759,111450,20210717,  288,    0
  2759,111450,20210718,  274,    0
  2759,111450,20210719,  203,    0
  2759,111450,20210720,  221,    0
  2759,111450,20210721,  227,    0
  2759,111450,20210722,  240,    0
  2759,111450,20210723,  259,    0
  2759,111450,20210724,  303,    0
  2759,111450,20210725,  308,    0
  2759,111450,20210726,  306,    0
  2759,111450,20210727,  280,    0
  2759,111450,20210728,  250,    0
  2759,111450,20210729,  254,    0
  2759,111450,20210730,  266,    0
  2759,111450,20210731,  250,    0
  2759,111450,20210801,  231,    0
  2759,111450,20210802,  221,    0
  2759,111450,20210803,  233,    0
  2759,111450,20210804,  232,    0
  2759,111450,20210805,  246,    0
  2759,111450,20210806,  266,    0
  2759,111450,20210807,  249,    0
  2759,111450,20210808,  243,    0
  2759,111450,20210809,  242,    0
  2759,111450,20210810,  240,    0
  2759,111450,20210811,  235,    0
  2759,111450,20210812,  279,    0
  2759,111450,20210813,  301,    0
  2759,111450,20210814,  277,    0
  2759,111450,20210815,  270,    0
  2759,111450,20210816,  252,    0
  2759,111450,20210817,  183,    0
  2759,111450,20210818,  205,    0
  2759,111450,20210819,  229,    0
  2759,111450,20210820,  222,    0
  2759,111450,20210821,  239,    0
  2759,111450,20210822,  226,    0
  2759,111450,20210823,  197,    0
  2759,111450,20210824,  215,    0
  2759,111450,20210825,  223,    0
  2759,111450,20210826,  176,    0
  2759,111450,20210827,  174,    0
  2759,111450,20210828,  201,    0
  2759,111450,20210829,  197,    0
  2759,111450,20210830,  182,    0
  2759,111450,20210831,  203,    0
  2759,111450,20210901,  211,    0
  2759,111450,20210902,  212,    0
  2759,111450,20210903,  241,    0
  2759,111450,20210904,  186,    0
  2759,111450,20210905,  225,    0
  2759,111450,20210906,  233,    0
  2759,111450,20210907,  229,    0
  2759,111450,20210908,  256,    0
  2759,111450,20210909,  277,    0
  2759,111450,20210910,  281,    0
  2759,111450,20210911,  241,    0
  2759,111450,20210912,  224,    0
  2759,111450,20210913,  203,    0
  2759,111450,20210914,  223,    0
  2759,111450,20210915,  241,    0
  2759,111450,20210916,  199,    0
  2759,111450,20210917,  173,    0
  2759,111450,20210918,  180,    0
  2759,111450,20210919,  155,    0
  2759,111450,20210920,  157,    0
  2759,111450,20210921,  163,    0
  2759,111450,20210922,  179,    0
  2759,111450,20210923,  198,    0
  2759,111450,20210924,  176,    0
  2759,111450,20210925,  211,    0
  2759,111450,20210926,  247,    0
  2759,111450,20210927,  207,    0
  2759,111450,20210928,  183,    0
  2759,111450,20210929,  168,    0
  2759,111450,20210930,  167,    0
  2759,111450,20211001,  189,    0
  2759,111450,20211002,  202,    0
  2759,111450,20211003,  247,    0
  2759,111450,20211004,  178,    0
  2759,111450,20211005,  148,    0
  2759,111450,20211006,  162,    0
  2759,111450,20211007,  190,    0
  2759,111450,20211008,  167,    0
  2759,111450,20211009,  155,    0
  2759,111450,20211010,  150,    0
  2759,111450,20211011,  144,    0
  2759,111450,20211012,  132,    0
  2759,111450,20211013,  125,    0
  2759,111450,20211014,  131,    0
  2759,111450,20211015,  136,    0
  2759,111450,20211016,  130,    0
  2759,111450,20211017,  125,    0
  2759,111450,20211018,  163,    0
  2759,111450,20211019,  167,    0
  2759,111450,20211020,  195,    0
  2759,111450,20211021,  174,    0
  2759,111450,20211022,  105,    0
  2759,111450,20211023,  115,    0
  2759,111450,20211024,  127,    0
  2759,111450,20211025,  111,    0
  2759,111450,20211026,  141,    0
  2759,111450,20211027,  142,    0
  2759,111450,20211028,  167,    0
  2759,111450,20211029,  149,    0
  2759,111450,20211030,  152,    0
  2759,111450,20211031,  182,    0
  2759,111450,20211101,  127,    0
  2759,111450,20211102,  118,    0
  2759,111450,20211103,  120,    0
  2759,111450,20211104,   89,    0
  2759,111450,20211105,   99,    0
  2759,111450,20211106,  117,    0
  2759,111450,20211107,  108,    0
  2759,111450,20211108,  109,    0
  2759,111450,20211109,  117,    0
  2759,111450,20211110,   91,    0
  2759,111450,20211111,   97,    0
  2759,111450,20211112,   85,    0
  2759,111450,20211113,   88,    0
  2759,111450,20211114,   73,    0
  2759,111450,20211115,   60,    0
  2759,111450,20211116,   79,    0
  2759,111450,20211117,   77,    0
  2759,111450,20211118,  102,    0
  2759,111450,20211119,  127,    0
  2759,111450,20211120,  119,    0
  2759,111450,20211121,   99,    0
  2759,111450,20211122,   66,    0
  2759,111450,20211123,   71,    0
  2759,111450,20211124,   78,    0
  2759,111450,20211125,   59,    0
  2759,111450,20211126,   62,    0
  2759,111450,20211127,   36,    0
  2759,111450,20211128,   52,    0
  2759,111450,20211129,   36,    0
  2759,111450,20211130,   62,    0
  2759,111450,20211201,   89,    0
  2759,111450,20211202,   61,    0
  2759,111450,20211203,   39,    0
  2759,111450,20211204,   23,    0
  2759,111450,20211205,   12,    0
  2759,111450,20211206,   20,    0
  2759,111450,20211207,    2,    0
  2759,111450,20211208,   12,    0
  2759,111450,20211209,   -7,    0
  2759,111450,20211210,    6,    0
  2759,111450,20211211,   -1,    0
  2759,111450,20211212,   53,    0
  2759,111450,20211213,   94,    0
  2759,111450,20211214,   84,    0
  2759,111450,20211215,   99,    0
  2759,111450,20211216,   95,    0
  2759,111450,20211217,   61,    0
  2759,111450,20211218,   78,    0
  2759,111450,20211219,   73,    0
  2759,111450,20211220,   31,    0
  2759,111450,20211221,   14,    0
  2759,111450,20211222,   16,    0
  2759,111450,20211223,   12,    0
  2759,111450,20211224,   58,    0
  2759,111450,20211225,    1,    0
  2759,111450,20211226,  -19,    0
  2759,111450,20211227,   -9,    0
  2759,111450,20211228,   29,    0
  2759,111450,20211229,   59,    0
  2759,111450,20211230,  129,    0
  2759,111450,20211231,  142,    0
  2759,111450,20220101,  127,    0
  2759,111450,20220102,  117,    0
  2759,111450,20220103,  108,    0
  2759,111450,20220104,   72,    0
  2759,111450,20220105,   51,    0
  2759,111450,20220106,   39,    0
  2759,111450,20220107,   29,    0
  2759,111450,20220108,   33,    0
  2759,111450,20220109,   43,    0
  2759,111450,20220110,   51,    0
  2759,111450,20220111,   -1,    0
  2759,111450,20220112,   37,    0
  2759,111450,20220113,   52,    0
  2759,111450,20220114,   68,    0
  2759,111450,20220115,   33,    0
  2759,111450,20220116,   55,    0
  2759,111450,20220117,   62,    0
  2759,111450,20220118,   55,    0
  2759,111450,20220119,   52,    0
  2759,111450,20220120,   40,    0
  2759,111450,20220121,   34,    0
  2759,111450,20220122,   44,    0
  2759,111450,20220123,   67,    0
  2759,111450,20220124,   66,    0
  2759,111450,20220125,   46,    0
  2759,111450,20220126,   40,    0
  2759,111450,20220127,   63,    0
  2759,111450,20220128,   65,    0
  2759,111450,20220129,   96,    0
  2759,111450,20220130,   69,    0
  2759,111450,20220131,   47,    0
  2759,111450,20220201,   65,    0
  2759,111450,20220202,   67,    0
  2759,111450,20220203,   68,    0
  2759,111450,20220204,   82,    0
  2759,111450,20220205,   64,    0
  2759,111450,20220206,   77,    0
  2759,111450,20220207,   68,    0
  2759,111450,20220208,   92,    0
  2759,111450,20220209,  100,    0
  2759,111450,20220210,  105,    0
  2759,111450,20220211,   61,    0
  2759,111450,20220212,   54,    0
  2759,111450,20220213,   80,    0
  2759,111450,20220214,  138,    0
  2759,111450,20220215,  106,    0
  2759,111450,20220216,  129,    0
  2759,111450,20220217,  130,    0
  2759,111450,20220218,  109,    0
  2759,111450,20220219,   83,    0
  2759,111450,20220220,   90,    0
  2759,111450,20220221,  105,    0
  2759,111450,20220222,   82,    0
  2759,111450,20220223,  103,    0
  2759,111450,20220224,  103,    0
  2759,111450,20220225,   75,    0
  2759,111450,20220226,   67,    0
  2759,111450,20220227,   44,    0
  2759,111450,20220228,   60,    0
  2759,111450,20220301,   78,    0
  2759,111450,20220302,   90,    0
  2759,111450,20220303,   23,    0
  2759,111450,20220304,   44,    0
  2759,111450,20220305,   60,    0
  2759,111450,20220306,   22,    0
  2759,111450,20220307,   90,    0
  2759,111450,20220308,  112,    0
  2759,111450,20220309,  121,    0
  2759,111450,20220310,   93,    0
  2759,111450,20220311,   86,    0
  2759,111450,20220312,  120,    0
  2759,111450,20220313,  133,    0
  2759,111450,20220314,  137,    0
  2759,111450,20220315,  126,    0
  2759,111450,20220316,  113,    0
  2759,111450,20220317,  119,    0
  2759,111450,20220318,  133,    0
  2759,111450,20220319,  109,    0
  2759,111450,20220320,  127,    0
  2759,111450,20220321,  141,    0
  2759,111450,20220322,  175,    0
  2759,111450,20220323,  196,    0
  2759,111450,20220324,  165,    0
  2759,111450,20220325,  173,    0
  2759,111450,20220326,  139,    0
  2759,111450,20220327,  164,    0
  2759,111450,20220328,  172,    0
  2759,111450,20220329,  129,    0
  2759,111450,20220330,   92,    0
  2759,111450,20220331,   73,    0
  2759,111450,20220401,   76,    0
  2759,111450,20220402,   65,    0
  2759,111450,20220403,   80,    0
  2759,111450,20220404,   81,    0
  2759,111450,20220405,   91,    0
  2759,111450,20220406,  125,    0
  2759,111450,20220407,  145,    0
  2759,111450,20220408,   94,    0
  2759,111450,20220409,  102,    0
  2759,111450,20220410,   89,    0
  2759,111450,20220411,  127,    0
  2759,111450,20220412,  165,    0
  2759,111450,20220413,  217,    0
  2759,111450,20220414,  168,    0
  2759,111450,20220415,  108,    0
  2759,111450,20220416,  127,    0
  2759,111450,20220417,  151,    0
  2759,111450,20220418,  155,    0
  2759,111450,20220419,  135,    0
  2759,111450,20220420,  142,    0
  2759,111450,20220421,  120,    0
  2759,111450,20220422,  137,    0
  2759,111450,20220423,  176,    0
  2759,111450,20220424,  172,    0
  2759,111450,20220425,  137,    0
  2759,111450,20220426,  174,    0
  2759,111450,20220427,  179,    0
  2759,111450,20220428,  176,    0
  2759,111450,20220429,  192,    0
  2759,111450,20220430,  198,    0
  2759,111450,20220501,  154,    0
  2759,111450,20220502,  195,    0
  2759,111450,20220503,  184,    0
  2759,111450,20220504,  194,    0
  2759,111450,20220505,  189,    0
  2759,111450,20220506,  200,    0
  2759,111450,20220507,  227,    0
  2759,111450,20220508,  197,    0
  2759,111450,20220509,  213,    0
  2759,111450,20220510,  269,    0
  2759,111450,20220511,  289,    0
  2759,111450,20220512,  204,    0
  2759,111450,20220513,  191,    0
  2759,111450,20220514,  207,    0
  2759,111450,20220515,  221,    0
  2759,111450,20220516,  260,    0
  2759,111450,20220517,  220,    0
  2759,111450,20220518,  246,    0
  2759,111450,20220519,  287,    0
  2759,111450,20220520,  259,    0
  2759,111450,20220521,  191,    0
  2759,111450,20220522,  195,    0
  2759,111450,20220523,  230,    0
  2759,111450,20220524,  230,    0
  2759,111450,20220525,  209,    0
  2759,111450,20220526,  213,    0
  2759,111450,20220527,  185,    0
  2759,111450,20220528,  163,    0
  2759,111450,20220529,  152,    0
  2759,111450,20220530,  175,    0
  2759,111450,20220531,  210,    0
  2759,111450,20220601,  201,    0
  2759,111450,20220602,  197,    0
  2759,111450,20220603,  259,    0
  2759,111450,20220604,  246,    0
  2759,111450,20220605,  284,    0
  2759,111450,20220606,  259,    0
  2759,111450,20220607,  249,    0
  2759,111450,20220608,  264,    0
  2759,111450,20220609,  216,    0
  2759,111450,20220610,  259,    0
  2759,111450,20220611,  274,    0
  2759,111450,20220612,  270,    0
  2759,111450,20220613,  218,    0
  2759,111450,20220614,  208,    0
  2759,111450,20220615,  263,    0
  2759,111450,20220616,  251,    0
  2759,111450,20220617,  267,    0
  2759,111450,20220618,  346,    0
  2759,111450,20220619,  371,    0
  2759,111450,20220620,  182,    0
  2759,111450,20220621,  250,    0
  2759,111450,20220622,  283,    0
  2759,111450,20220623,  305,    0
  2759,111450,20220624,  333,    0
  2759,111450,20220625,  303,    0
  2759,111450,20220626,  326,    0
  2759,111450,20220627,  356,    0
  2759,111450,20220628,  269,    0
  2759,111450,20220629,  253,    0
  2759,111450,20220630,  281,    0
  2759,111450,20220701,  269,    0
  2759,111450,20220702,  272,    0
  2759,111450,20220703,  303,    0
  2759,111450,20220704,  256,    0
  2759,111450,20220705,  260,    0
  2759,111450,20220706,  208,    0
  2759,111450,20220707,  206,    0
  2759,111450,20220708,  209,    0
  2759,111450,20220709,  207,    0
  2759,111450,20220710,  205,    0
  2759,111450,20220711,  238,    0
  2759,111450,20220712,  275,    0
  2759,111450,20220713,  309,    0
  2759,111450,20220714,  250,    0
  2759,111450,20220715,  212,    0
  2759,111450,20220716,  223,    0
  2759,111450,20220717,  241,    0
  2759,111450,20220718,  292,    0
  2759,111450,20220719,  358,    0
  2759,111450,20220720,  379,    0
  2759,111450,20220721,  297,    0
  2759,111450,20220722,  255,    0
  2759,111450,20220723,  248,    0
  2759,111450,20220724,  287,    0
  2759,111450,20220725,  357,    0
  2759,111450,20220726,  245,    0
  2759,111450,20220727,  215,    0
  2759,111450,20220728,  241,    0
  2759,111450,20220729,  289,    0
  2759,111450,20220730,  269,    0
  2759,111450,20220731,  290,    0
  2759,111450,20220801,  254,    0
  2759,111450,20220802,  284,    0
  2759,111450,20220803,  344,    0
  2759,111450,20220804,  373,    0
  2759,111450,20220805,  291,    0
  2759,111450,20220806,  238,    0
  2759,111450,20220807,  255,    0
  2759,111450,20220808,  283,    0
  2759,111450,20220809,  282,    0
  2759,111450,20220810,  291,    0
  2759,111450,20220811,  301,    0
  2759,111450,20220812,  302,    0
  2759,111450,20220813,  294,    0
  2759,111450,20220814,  324,    0
  2759,111450,20220815,  317,    0
  2759,111450,20220816,  303,    0
  2759,111450,20220817,  323,    0
  2759,111450,20220818,  344,    0
  2759,111450,20220819,  240,    0
  2759,111450,20220820,  221,    0
  2759,111450,20220821,  253,    0
  2759,111450,20220822,  244,    0
  2759,111450,20220823,  259,    0
  2759,111450,20220824,  275,    0
  2759,111450,20220825,  282,    0
  2759,111450,20220826,  292,    0
  2759,111450,20220827,  242,    0
  2759,111450,20220828,  218,    0
  2759,111450,20220829,  235,    0
  2759,111450,20220830,  230,    0
  2759,111450,20220831,  229,    0
  2759,111450,20220901,  230,    0
  2759,111450,20220902,  221,    0
  2759,111450,20220903,  225,    0
  2759,111450,20220904,  245,    0
  2759,111450,20220905,  241,    0
  2759,111450,20220906,  226,    0
  2759,111450,20220907,  257,    0
  2759,111450,20220908,  180,    0
  2759,111450,20220909,  231,    0
  2759,111450,20220910,  219,    0
  2759,111450,20220911,  197,    0
  2759,111450,20220912,  210,    0
  2759,111450,20220913,  203,    0
  2759,111450,20220914,  189,    0
  2759,111450,20220915,  186,    0
  2759,111450,20220916,  183,    0
  2759,111450,20220917,  165,    0
  2759,111450,20220918,  147,    0
  2759,111450,20220919,  161,    0
  2759,111450,20220920,  151,    0
  2759,111450,20220921,  166,    0
  2759,111450,20220922,  167,    0
  2759,111450,20220923,  176,    0
  2759,111450,20220924,  165,    0
  2759,111450,20220925,  195,    0
  2759,111450,20220926,  173,    0
  2759,111450,20220927,  137,    0
  2759,111450,20220928,  123,    0
  2759,111450,20220929,  147,    0
  2759,111450,20220930,  175,    0
  2759,111450,20221001,  132,    0
  2759,111450,20221002,  167,    0
  2759,111450,20221003,  160,    0
  2759,111450,20221004,  177,    0
  2759,111450,20221005,  202,    0
  2759,111450,20221006,  179,    0
  2759,111450,20221007,  181,    0
  2759,111450,20221008,  157,    0
  2759,111450,20221009,  159,    0
  2759,111450,20221010,  175,    0
  2759,111450,20221011,  155,    0
  2759,111450,20221012,  156,    0
  2759,111450,20221013,  172,    0
  2759,111450,20221014,  174,    0
  2759,111450,20221015,  189,    0
  2759,111450,20221016,  206,    0
  2759,111450,20221017,  248,    0
  2759,111450,20221018,  172,    0
  2759,111450,20221019,  141,    0
  2759,111450,20221020,  143,    0
  2759,111450,20221021,  156,    0
  2759,111450,20221022,  189,    0
  2759,111450,20221023,  189,    0
  2759,111450,20221024,  192,    0
  2759,111450,20221025,  176,    0
  2759,111450,20221026,  185,    0
  2759,111450,20221027,  203,    0
  2759,111450,20221028,  231,    0
  2759,111450,20221029,  210,    0
  2759,111450,20221030,  219,    0
  2759,111450,20221031,  188,    0
  2759,111450,20221101,  172,    0
  2759,111450,20221102,  155,    0
  2759,111450,20221103,  125,    0
  2759,111450,20221104,  112,    0
  2759,111450,20221105,  120,    0
  2759,111450,20221106,  116,    0
  2759,111450,20221107,  147,    0
  2759,111450,20221108,  166,    0
  2759,111450,20221109,  149,    0
  2759,111450,20221110,  147,    0
  2759,111450,20221111,  127,    0
  2759,111450,20221112,  136,    0
  2759,111450,20221113,  117,    0
  2759,111450,20221114,  109,    0
  2759,111450,20221115,  133,    0
  2759,111450,20221116,   64,    0
  2759,111450,20221117,   51,    0
  2759,111450,20221118,   16,    0
  2759,111450,20221119,   20,    0
  2759,111450,20221120,   13,    0
  2759,111450,20221121,   -8,    0
  2759,111450,20221122,   18,    0
  2759,111450,20221123,   72,    0
  2759,111450,20221124,   51,    0
  2759,111450,20221125,   74,    0
  2759,111450,20221126,   82,    0
  2759,111450,20221127,   73,    0
  2759,111450,20221128,   59,    0
  2759,111450,20221129,   49,    0
  2759,111450,20221130,   55,    0
  2759,111450,20221201,   12,    0
  2759,111450,20221202,   18,    0
  2759,111450,20221203,   -3,    0
  2759,111450,20221204,   27,    0
  2759,111450,20221205,   41,    0
  2759,111450,20221206,   34,    0
  2759,111450,20221207,   43,    0
  2759,111450,20221208,   34,    0
  2759,111450,20221209,   -7,    0
  2759,111450,20221210,   -8,    0
  2759,111450,20221211,  -16,    0
  2759,111450,20221212,   -2,    0
  2759,111450,20221213,   -8,    0
  2759,111450,20221214,  -33,    0
  2759,111450,20221215,  -27,    0
  2759,111450,20221216,  -14,    0
  2759,111450,20221217,  -20,    0
  2759,111450,20221218,  -43,    0
  2759,111450,20221219,   43,    0
  2759,111450,20221220,   81,    0
  2759,111450,20221221,   79,    0
  2759,111450,20221222,   90,    0
  2759,111450,20221223,   75,    0
  2759,111450,20221224,   89,    0
  2759,111450,20221225,   94,    0
  2759,111450,20221226,  110,    0
  2759,111450,20221227,   60,    0
  2759,111450,20221228,   89,    0
  2759,111450,20221229,  127,    0
  2759,111450,20221230,   97,    0
  2759,111450,20221231,  179,    0
  2759,111450,20230101,  162,    0
  2759,111450,20230102,  160,    0
  2759,111450,20230103,   94,    0
  2759,111450,20230104,  112,    0
  2759,111450,20230105,  104,    0
  2759,111450,20230106,  106,    0
  2759,111450,20230107,  102,    0
  2759,111450,20230108,   86,    0
  2759,111450,20230109,   85,    0
  2759,111450,20230110,   84,    0
  2759,111450,20230111,   88,    0
  2759,111450,20230112,  110,    0
  2759,111450,20230113,  104,    0
  2759,111450,20230114,   87,    0
  2759,111450,20230115,   95,    0
  2759,111450,20230116,   78,    0
  2759,111450,20230117,   50,    0
  2759,111450,20230118,   26,    0
  2759,111450,20230119,   21,    0
  2759,111450,20230120,   17,    0
  2759,111450,20230121,   35,    0
  2759,111450,20230122,   21,    0
  2759,111450,20230123,   24,    0
  2759,111450,20230124,   16,    0
  2759,111450,20230125,   19,    0
  2759,111450,20230126,    0,    0
  2759,111450,20230127,   37,    0
  2759,111450,20230128,   16,    0
  2759,111450,20230129,   33,    0
  2759,111450,20230130,   65,    0
  2759,111450,20230131,   66,    0
  2759,111450,20230201,   65,    0
  2759,111450,20230202,   71,    0
  2759,111450,20230203,   87,    0
  2759,111450,20230204,   46,    0
  2759,111450,20230205,   13,    0
  2759,111450,20230206,    2,    0
  2759,111450,20230207,   26,    0
  2759,111450,20230208,   18,    0
  2759,111450,20230209,   33,    0
  2759,111450,20230210,   59,    0
  2759,111450,20230211,   75,    0
  2759,111450,20230212,   90,    0
  2759,111450,20230213,   78,    0
  2759,111450,20230214,   65,    0
  2759,111450,20230215,  100,    0
  2759,111450,20230216,  123,    0
  2759,111450,20230217,  130,    0
  2759,111450,20230218,  106,    0
  2759,111450,20230219,   70,    0
  2759,111450,20230220,  102,    0
  2759,111450,20230221,  114,    0
  2759,111450,20230222,   96,    0
  2759,111450,20230223,  107,    0
  2759,111450,20230224,   65,    0
  2759,111450,20230225,   40,    0
  2759,111450,20230226,   41,    0
  2759,111450,20230227,   47,    0
  2759,111450,20230228,   55,    0
  2759,111450,20230301,   79,    0
  2759,111450,20230302,   40,    0
  2759,111450,20230303,   38,    0
  2759,111450,20230304,   67,    0
  2759,111450,20230305,   41,    0
  2759,111450,20230306,   33,    0
  2759,111450,20230307,   45,    0
  2759,111450,20230308,   39,    0
  2759,111450,20230309,   13,    0
  2759,111450,20230310,   84,    0
  2759,111450,20230311,   33,    0
  2759,111450,20230312,   63,    0
  2759,111450,20230313,  163,    0
  2759,111450,20230314,  139,    0
  2759,111450,20230315,   78,    0
  2759,111450,20230316,   96,    0
  2759,111450,20230317,  138,    0
  2759,111450,20230318,  181,    0
  2759,111450,20230319,  162,    0
  2759,111450,20230320,  122,    0
  2759,111450,20230321,  122,    0
  2759,111450,20230322,  172,    0
  2759,111450,20230323,  166,    0
  2759,111450,20230324,  164,    0
  2759,111450,20230325,  139,    0
  2759,111450,20230326,  113,    0
  2759,111450,20230327,   73,    0
  2759,111450,20230328,   78,    0
  2759,111450,20230329,  106,    0
  2759,111450,20230330,  189,    0
  2759,111450,20230331,  147,    0
  2759,111450,20230401,  118,    0
  2759,111450,20230402,   86,    0
  2759,111450,20230403,   57,    0
  2759,111450,20230404,   71,    0
  2759,111450,20230405,   81,    0
  2759,111450,20230406,  114,    0
  2759,111450,20230407,   67,    0
  2759,111450,20230408,  130,    0
  2759,111450,20230409,  139,    0
  2759,111450,20230410,  166,    0
  2759,111450,20230411,  135,    0
  2759,111450,20230412,  152,    0
  2759,111450,20230413,  142,    0
  2759,111450,20230414,   90,    0
  2759,111450,20230415,  111,    0
  2759,111450,20230416,  110,    0
  2759,111450,20230417,  103,    0
  2759,111450,20230418,  135,    0
  2759,111450,20230419,  122,    0
  2759,111450,20230420,  157,    0
  2759,111450,20230421,  201,    0
  2759,111450,20230422,  219,    0
  2759,111450,20230423,  177,    0
  2759,111450,20230424,  182,    0
  2759,111450,20230425,  107,    0
  2759,111450,20230426,  107,    0
  2759,111450,20230427,  116,    0
  2759,111450,20230428,  160,    0
  2759,111450,20230429,  150,    0
  2759,111450,20230430,  149,    0
  2759,111450,20230501,  193,    0
  2759,111450,20230502,  137,    0
  2759,111450,20230503,  155,    0
  2759,111450,20230504,  192,    0
  2759,111450,20230505,  199,    0
  2759,111450,20230506,   99,    0
  2759,111450,20230507,  163,    0
  2759,111450,20230508,  180,    0
  2759,111450,20230509,  194,    0
  2759,111450,20230510,  229,    0
  2759,111450,20230511,  225,    0
  2759,111450,20230512,  221,    0
  2759,111450,20230513,  221,    0
  2759,111450,20230514,  206,    0
  2759,111450,20230515,  216,    0
  2759,111450,20230516,  163,    0
  2759,111450,20230517,  157,    0
  2759,111450,20230518,  167,    0
  2759,111450,20230519,  192,    0
  2759,111450,20230520,  198,    0
  2759,111450,20230521,  276,    0
  2759,111450,20230522,  261,    0
  2759,111450,20230523,  214,    0
  2759,111450,20230524,  165,    0
  2759,111450,20230525,  203,    0
  2759,111450,20230526,  206,    0
  2759,111450,20230527,  214,    0
  2759,111450,20230528,  239,    0
  2759,111450,20230529,  223,    0
  2759,111450,20230530,  230,    0
  2759,111450,20230531,  255,    0
  2759,111450,20230601,  227,    0
  2759,111450,20230602,  201,    0
  2759,111450,20230603,  206,    0
  2759,111450,20230604,  238,    0
  2759,111450,20230605,  264,    0
  2759,111450,20230606,  245,    0
  2759,111450,20230607,  294,    0
  2759,111450,20230608,  302,    0
  2759,111450,20230609,  302,    0
  2759,111450,20230610,  290,    0
  2759,111450,20230611,  281,    0
  2759,111450,20230612,  269,    0
  2759,111450,20230613,  244,    0
  2759,111450,20230614,  250,    0
  2759,111450,20230615,  238,    0
  2759,111450,20230616,  212,    0
  2759,111450,20230617,  217,    0
