EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-08-2026
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 111449) of GERMANY, BERLIN-TEMPELHOF (STAID: 2759)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
  2759,111449,20150101,   23,    0
  2759,111449,20150102,   30,    0
  2759,111449,20150103,   34,    0
  2759,111449,20150104,   16,    0
  2759,111449,20150105,   21,    0
  2759,111449,20150106,   -6,    0
  2759,111449,20150107,   -8,    0
  2759,111449,20150108,    7,    0
  2759,111449,20150109,   51,    0
  2759,111449,20150110,   51,    0
  2759,111449,20150111,   19,    0
  2759,111449,20150112,   37,    0
  2759,111449,20150113,   77,    0
  2759,111449,20150114,   38,    0
  2759,111449,20150115,    8,    0
  2759,111449,20150116,   53,    0
  2759,111449,20150117,  -11,    0
  2759,111449,20150118,  -23,    0
  2759,111449,20150119,  -37,    0
  2759,111449,20150120,    6,    0
  2759,111449,20150121,  -13,    0
  2759,111449,20150122,  -21,    0
  2759,111449,20150123,   -3,    0
  2759,111449,20150124,  -13,    0
  2759,111449,20150125,    5,    0
  2759,111449,20150126,    8,    0
  2759,111449,20150127,    4,    0
  2759,111449,20150128,    5,    0
  2759,111449,20150129,    3,    0
  2759,111449,20150130,    2,    0
  2759,111449,20150131,   -5,    0
  2759,111449,20150201,   -8,    0
  2759,111449,20150202,   -5,    0
  2759,111449,20150203,  -15,    0
  2759,111449,20150204,  -20,    0
  2759,111449,20150205,  -33,    0
  2759,111449,20150206,  -50,    0
  2759,111449,20150207,  -56,    0
  2759,111449,20150208,   -3,    0
  2759,111449,20150209,    2,    0
  2759,111449,20150210,   49,    0
  2759,111449,20150211,   32,    0
  2759,111449,20150212,  -27,    0
  2759,111449,20150213,  -28,    0
  2759,111449,20150214,  -29,    0
  2759,111449,20150215,  -20,    0
  2759,111449,20150216,  -16,    0
  2759,111449,20150217,  -27,    0
  2759,111449,20150218,   12,    0
  2759,111449,20150219,   -4,    0
  2759,111449,20150220,  -27,    0
  2759,111449,20150221,   16,    0
  2759,111449,20150222,   -7,    0
  2759,111449,20150223,  -11,    0
  2759,111449,20150224,    5,    0
  2759,111449,20150225,  -12,    0
  2759,111449,20150226,  -29,    0
  2759,111449,20150227,  -13,    0
  2759,111449,20150228,    1,    0
  2759,111449,20150301,   -3,    0
  2759,111449,20150302,   11,    0
  2759,111449,20150303,   16,    0
  2759,111449,20150304,   10,    0
  2759,111449,20150305,   20,    0
  2759,111449,20150306,    6,    0
  2759,111449,20150307,   35,    0
  2759,111449,20150308,   54,    0
  2759,111449,20150309,   53,    0
  2759,111449,20150310,   25,    0
  2759,111449,20150311,   21,    0
  2759,111449,20150312,   -1,    0
  2759,111449,20150313,  -22,    0
  2759,111449,20150314,   28,    0
  2759,111449,20150315,   40,    0
  2759,111449,20150316,   38,    0
  2759,111449,20150317,   60,    0
  2759,111449,20150318,   33,    0
  2759,111449,20150319,   14,    0
  2759,111449,20150320,   -9,    0
  2759,111449,20150321,    7,    0
  2759,111449,20150322,  -19,    0
  2759,111449,20150323,   -9,    0
  2759,111449,20150324,   31,    0
  2759,111449,20150325,   14,    0
  2759,111449,20150326,   61,    0
  2759,111449,20150327,   58,    0
  2759,111449,20150328,   59,    0
  2759,111449,20150329,   59,    0
  2759,111449,20150330,   40,    0
  2759,111449,20150331,    5,    0
  2759,111449,20150401,   23,    0
  2759,111449,20150402,    8,    0
  2759,111449,20150403,   16,    0
  2759,111449,20150404,    1,    0
  2759,111449,20150405,  -11,    0
  2759,111449,20150406,   14,    0
  2759,111449,20150407,   -5,    0
  2759,111449,20150408,   57,    0
  2759,111449,20150409,   29,    0
  2759,111449,20150410,   45,    0
  2759,111449,20150411,   85,    0
  2759,111449,20150412,   60,    0
  2759,111449,20150413,   47,    0
  2759,111449,20150414,   26,    0
  2759,111449,20150415,  104,    0
  2759,111449,20150416,   55,    0
  2759,111449,20150417,   39,    0
  2759,111449,20150418,   10,    0
  2759,111449,20150419,   20,    0
  2759,111449,20150420,   43,    0
  2759,111449,20150421,   62,    0
  2759,111449,20150422,   56,    0
  2759,111449,20150423,   39,    0
  2759,111449,20150424,   63,    0
  2759,111449,20150425,   92,    0
  2759,111449,20150426,   84,    0
  2759,111449,20150427,   70,    0
  2759,111449,20150428,   53,    0
  2759,111449,20150429,   30,    0
  2759,111449,20150430,   58,    0
  2759,111449,20150501,   53,    0
  2759,111449,20150502,   35,    0
  2759,111449,20150503,   31,    0
  2759,111449,20150504,  136,    0
  2759,111449,20150505,  139,    0
  2759,111449,20150506,   94,    0
  2759,111449,20150507,   78,    0
  2759,111449,20150508,   66,    0
  2759,111449,20150509,  113,    0
  2759,111449,20150510,   64,    0
  2759,111449,20150511,   41,    0
  2759,111449,20150512,  100,    0
  2759,111449,20150513,   82,    0
  2759,111449,20150514,   61,    0
  2759,111449,20150515,   45,    0
  2759,111449,20150516,   54,    0
  2759,111449,20150517,   69,    0
  2759,111449,20150518,   68,    0
  2759,111449,20150519,   99,    0
  2759,111449,20150520,   86,    0
  2759,111449,20150521,   72,    0
  2759,111449,20150522,   62,    0
  2759,111449,20150523,   85,    0
  2759,111449,20150524,   60,    0
  2759,111449,20150525,  103,    0
  2759,111449,20150526,   90,    0
  2759,111449,20150527,   69,    0
  2759,111449,20150528,   70,    0
  2759,111449,20150529,  105,    0
  2759,111449,20150530,   84,    0
  2759,111449,20150531,   59,    0
  2759,111449,20150601,  108,    0
  2759,111449,20150602,  113,    0
  2759,111449,20150603,  112,    0
  2759,111449,20150604,   90,    0
  2759,111449,20150605,  106,    0
  2759,111449,20150606,  172,    0
  2759,111449,20150607,  144,    0
  2759,111449,20150608,  112,    0
  2759,111449,20150609,   90,    0
  2759,111449,20150610,  119,    0
  2759,111449,20150611,   98,    0
  2759,111449,20150612,  139,    0
  2759,111449,20150613,  155,    0
  2759,111449,20150614,  151,    0
  2759,111449,20150615,  100,    0
  2759,111449,20150616,   68,    0
  2759,111449,20150617,   73,    0
  2759,111449,20150618,  124,    0
  2759,111449,20150619,  113,    0
  2759,111449,20150620,  110,    0
  2759,111449,20150621,  113,    0
  2759,111449,20150622,  122,    0
  2759,111449,20150623,  107,    0
  2759,111449,20150624,  103,    0
  2759,111449,20150625,  116,    0
  2759,111449,20150626,  157,    0
  2759,111449,20150627,  159,    0
  2759,111449,20150628,  140,    0
  2759,111449,20150629,  153,    0
  2759,111449,20150630,  161,    0
  2759,111449,20150701,  134,    0
  2759,111449,20150702,  163,    0
  2759,111449,20150703,  178,    0
  2759,111449,20150704,  215,    0
  2759,111449,20150705,  208,    0
  2759,111449,20150706,  169,    0
  2759,111449,20150707,  148,    0
  2759,111449,20150708,  171,    0
  2759,111449,20150709,  124,    0
  2759,111449,20150710,  115,    0
  2759,111449,20150711,  101,    0
  2759,111449,20150712,  134,    0
  2759,111449,20150713,  152,    0
  2759,111449,20150714,  154,    0
  2759,111449,20150715,  151,    0
  2759,111449,20150716,  160,    0
  2759,111449,20150717,  154,    0
  2759,111449,20150718,  180,    0
  2759,111449,20150719,  154,    0
  2759,111449,20150720,  148,    0
  2759,111449,20150721,  176,    0
  2759,111449,20150722,  185,    0
  2759,111449,20150723,  158,    0
  2759,111449,20150724,  148,    0
  2759,111449,20150725,  131,    0
  2759,111449,20150726,  131,    0
  2759,111449,20150727,  138,    0
  2759,111449,20150728,  150,    0
  2759,111449,20150729,  134,    0
  2759,111449,20150730,  127,    0
  2759,111449,20150731,   87,    0
  2759,111449,20150801,   78,    0
  2759,111449,20150802,  144,    0
  2759,111449,20150803,  147,    0
  2759,111449,20150804,  179,    0
  2759,111449,20150805,  175,    0
  2759,111449,20150806,  164,    0
  2759,111449,20150807,  194,    0
  2759,111449,20150808,  198,    0
  2759,111449,20150809,  174,    0
  2759,111449,20150810,  171,    0
  2759,111449,20150811,  204,    0
  2759,111449,20150812,  188,    0
  2759,111449,20150813,  186,    0
  2759,111449,20150814,  198,    0
  2759,111449,20150815,  206,    0
  2759,111449,20150816,  191,    0
  2759,111449,20150817,  198,    0
  2759,111449,20150818,  166,    0
  2759,111449,20150819,  150,    0
  2759,111449,20150820,  117,    0
  2759,111449,20150821,  126,    0
  2759,111449,20150822,  139,    0
  2759,111449,20150823,  145,    0
  2759,111449,20150824,  160,    0
  2759,111449,20150825,  152,    0
  2759,111449,20150826,  139,    0
  2759,111449,20150827,  166,    0
  2759,111449,20150828,  143,    0
  2759,111449,20150829,  118,    0
  2759,111449,20150830,  144,    0
  2759,111449,20150831,  186,    0
  2759,111449,20150901,  157,    0
  2759,111449,20150902,  115,    0
  2759,111449,20150903,  106,    0
  2759,111449,20150904,  107,    0
  2759,111449,20150905,  114,    0
  2759,111449,20150906,  112,    0
  2759,111449,20150907,  102,    0
  2759,111449,20150908,   87,    0
  2759,111449,20150909,   75,    0
  2759,111449,20150910,   95,    0
  2759,111449,20150911,  114,    0
  2759,111449,20150912,  118,    0
  2759,111449,20150913,  148,    0
  2759,111449,20150914,  141,    0
  2759,111449,20150915,  121,    0
  2759,111449,20150916,   95,    0
  2759,111449,20150917,  140,    0
  2759,111449,20150918,  115,    0
  2759,111449,20150919,  104,    0
  2759,111449,20150920,  104,    0
  2759,111449,20150921,   94,    0
  2759,111449,20150922,  104,    0
  2759,111449,20150923,  108,    0
  2759,111449,20150924,   84,    0
  2759,111449,20150925,   92,    0
  2759,111449,20150926,   79,    0
  2759,111449,20150927,   65,    0
  2759,111449,20150928,   57,    0
  2759,111449,20150929,   53,    0
  2759,111449,20150930,   54,    0
  2759,111449,20151001,   39,    0
  2759,111449,20151002,   31,    0
  2759,111449,20151003,   48,    0
  2759,111449,20151004,  109,    0
  2759,111449,20151005,   75,    0
  2759,111449,20151006,  104,    0
  2759,111449,20151007,   89,    0
  2759,111449,20151008,   69,    0
  2759,111449,20151009,   52,    0
  2759,111449,20151010,   24,    0
  2759,111449,20151011,    8,    0
  2759,111449,20151012,    0,    0
  2759,111449,20151013,   35,    0
  2759,111449,20151014,   34,    0
  2759,111449,20151015,   55,    0
  2759,111449,20151016,   72,    0
  2759,111449,20151017,   76,    0
  2759,111449,20151018,   66,    0
  2759,111449,20151019,   76,    0
  2759,111449,20151020,   85,    0
  2759,111449,20151021,   80,    0
  2759,111449,20151022,   70,    0
  2759,111449,20151023,   72,    0
  2759,111449,20151024,   37,    0
  2759,111449,20151025,   66,    0
  2759,111449,20151026,   19,    0
  2759,111449,20151027,   33,    0
  2759,111449,20151028,   45,    0
  2759,111449,20151029,   35,    0
  2759,111449,20151030,   44,    0
  2759,111449,20151031,   79,    0
  2759,111449,20151101,   40,    0
  2759,111449,20151102,    5,    0
  2759,111449,20151103,    1,    0
  2759,111449,20151104,  -16,    0
  2759,111449,20151105,   52,    0
  2759,111449,20151106,   69,    0
  2759,111449,20151107,  124,    0
  2759,111449,20151108,   90,    0
  2759,111449,20151109,   96,    0
  2759,111449,20151110,  126,    0
  2759,111449,20151111,  120,    0
  2759,111449,20151112,   83,    0
  2759,111449,20151113,   67,    0
  2759,111449,20151114,   65,    0
  2759,111449,20151115,   63,    0
  2759,111449,20151116,   85,    0
  2759,111449,20151117,   99,    0
  2759,111449,20151118,   98,    0
  2759,111449,20151119,   85,    0
  2759,111449,20151120,   55,    0
  2759,111449,20151121,   29,    0
  2759,111449,20151122,  -15,    0
  2759,111449,20151123,  -10,    0
  2759,111449,20151124,  -10,    0
  2759,111449,20151125,   18,    0
  2759,111449,20151126,   22,    0
  2759,111449,20151127,   -9,    0
  2759,111449,20151128,  -18,    0
  2759,111449,20151129,   16,    0
  2759,111449,20151130,   31,    0
  2759,111449,20151201,   43,    0
  2759,111449,20151202,   51,    0
  2759,111449,20151203,   42,    0
  2759,111449,20151204,   41,    0
  2759,111449,20151205,   45,    0
  2759,111449,20151206,   68,    0
  2759,111449,20151207,   92,    0
  2759,111449,20151208,   43,    0
  2759,111449,20151209,   35,    0
  2759,111449,20151210,   10,    0
  2759,111449,20151211,   20,    0
  2759,111449,20151212,   39,    0
  2759,111449,20151213,    9,    0
  2759,111449,20151214,  -16,    0
  2759,111449,20151215,   32,    0
  2759,111449,20151216,   46,    0
  2759,111449,20151217,   76,    0
  2759,111449,20151218,   93,    0
  2759,111449,20151219,   76,    0
  2759,111449,20151220,   66,    0
  2759,111449,20151221,   89,    0
  2759,111449,20151222,   90,    0
  2759,111449,20151223,   60,    0
  2759,111449,20151224,   32,    0
  2759,111449,20151225,   79,    0
  2759,111449,20151226,   91,    0
  2759,111449,20151227,   91,    0
  2759,111449,20151228,   45,    0
  2759,111449,20151229,   18,    0
  2759,111449,20151230,  -16,    0
  2759,111449,20151231,  -25,    0
  2759,111449,20160101,    6,    0
  2759,111449,20160102,  -79,    0
  2759,111449,20160103, -114,    0
  2759,111449,20160104, -113,    0
  2759,111449,20160105,  -93,    0
  2759,111449,20160106,  -88,    0
  2759,111449,20160107,  -80,    0
  2759,111449,20160108,  -16,    0
  2759,111449,20160109,  -20,    0
  2759,111449,20160110,  -23,    0
  2759,111449,20160111,   16,    0
  2759,111449,20160112,   14,    0
  2759,111449,20160113,    5,    0
  2759,111449,20160114,   -8,    0
  2759,111449,20160115,  -12,    0
  2759,111449,20160116,  -13,    0
  2759,111449,20160117,  -22,    0
  2759,111449,20160118,  -71,    0
  2759,111449,20160119, -102,    0
  2759,111449,20160120,  -49,    0
  2759,111449,20160121,  -72,    0
  2759,111449,20160122, -104,    0
  2759,111449,20160123,  -73,    0
  2759,111449,20160124,   25,    0
  2759,111449,20160125,   36,    0
  2759,111449,20160126,   58,    0
  2759,111449,20160127,   81,    0
  2759,111449,20160128,   21,    0
  2759,111449,20160129,   11,    0
  2759,111449,20160130,   38,    0
  2759,111449,20160131,   26,    0
  2759,111449,20160201,   44,    0
  2759,111449,20160202,   60,    0
  2759,111449,20160203,   38,    0
  2759,111449,20160204,   20,    0
  2759,111449,20160205,   10,    0
  2759,111449,20160206,   57,    0
  2759,111449,20160207,   37,    0
  2759,111449,20160208,   58,    0
  2759,111449,20160209,   64,    0
  2759,111449,20160210,   37,    0
  2759,111449,20160211,   15,    0
  2759,111449,20160212,  -11,    0
  2759,111449,20160213,  -33,    0
  2759,111449,20160214,   12,    0
  2759,111449,20160215,   12,    0
  2759,111449,20160216,  -30,    0
  2759,111449,20160217,  -35,    0
  2759,111449,20160218,   -3,    0
  2759,111449,20160219,   12,    0
  2759,111449,20160220,    0,    0
  2759,111449,20160221,   52,    0
  2759,111449,20160222,   39,    0
  2759,111449,20160223,   28,    0
  2759,111449,20160224,   -4,    0
  2759,111449,20160225,  -11,    0
  2759,111449,20160226,  -24,    0
  2759,111449,20160227,  -40,    0
  2759,111449,20160228,    3,    0
  2759,111449,20160229,   -4,    0
  2759,111449,20160301,   -8,    0
  2759,111449,20160302,    1,    0
  2759,111449,20160303,    8,    0
  2759,111449,20160304,  -13,    0
  2759,111449,20160305,   38,    0
  2759,111449,20160306,    9,    0
  2759,111449,20160307,  -12,    0
  2759,111449,20160308,  -32,    0
  2759,111449,20160309,  -17,    0
  2759,111449,20160310,   30,    0
  2759,111449,20160311,   31,    0
  2759,111449,20160312,   10,    0
  2759,111449,20160313,  -11,    0
  2759,111449,20160314,    0,    0
  2759,111449,20160315,   33,    0
  2759,111449,20160316,    5,    0
  2759,111449,20160317,  -20,    0
  2759,111449,20160318,   22,    0
  2759,111449,20160319,   34,    0
  2759,111449,20160320,   39,    0
  2759,111449,20160321,   32,    0
  2759,111449,20160322,   46,    0
  2759,111449,20160323,   33,    0
  2759,111449,20160324,    9,    0
  2759,111449,20160325,   46,    0
  2759,111449,20160326,   54,    0
  2759,111449,20160327,   37,    0
  2759,111449,20160328,   44,    0
  2759,111449,20160329,   46,    0
  2759,111449,20160330,   38,    0
  2759,111449,20160331,   51,    0
  2759,111449,20160401,   50,    0
  2759,111449,20160402,   13,    0
  2759,111449,20160403,   61,    0
  2759,111449,20160404,   95,    0
  2759,111449,20160405,   84,    0
  2759,111449,20160406,   94,    0
  2759,111449,20160407,   51,    0
  2759,111449,20160408,   33,    0
  2759,111449,20160409,   20,    0
  2759,111449,20160410,   57,    0
  2759,111449,20160411,   59,    0
  2759,111449,20160412,   61,    0
  2759,111449,20160413,   65,    0
  2759,111449,20160414,   49,    0
  2759,111449,20160415,   40,    0
  2759,111449,20160416,   68,    0
  2759,111449,20160417,   52,    0
  2759,111449,20160418,   29,    0
  2759,111449,20160419,   72,    0
  2759,111449,20160420,   50,    0
  2759,111449,20160421,   32,    0
  2759,111449,20160422,   46,    0
  2759,111449,20160423,   32,    0
  2759,111449,20160424,   18,    0
  2759,111449,20160425,   19,    0
  2759,111449,20160426,   28,    0
  2759,111449,20160427,   24,    0
  2759,111449,20160428,   22,    0
  2759,111449,20160429,   12,    0
  2759,111449,20160430,   57,    0
  2759,111449,20160501,   58,    0
  2759,111449,20160502,   60,    0
  2759,111449,20160503,   64,    0
  2759,111449,20160504,   73,    0
  2759,111449,20160505,   74,    0
  2759,111449,20160506,   81,    0
  2759,111449,20160507,  101,    0
  2759,111449,20160508,  108,    0
  2759,111449,20160509,  113,    0
  2759,111449,20160510,  119,    0
  2759,111449,20160511,  114,    0
  2759,111449,20160512,  135,    0
  2759,111449,20160513,   97,    0
  2759,111449,20160514,   70,    0
  2759,111449,20160515,   62,    0
  2759,111449,20160516,   64,    0
  2759,111449,20160517,   72,    0
  2759,111449,20160518,   80,    0
  2759,111449,20160519,  127,    0
  2759,111449,20160520,  131,    0
  2759,111449,20160521,  149,    0
  2759,111449,20160522,  142,    0
  2759,111449,20160523,  151,    0
  2759,111449,20160524,  132,    0
  2759,111449,20160525,  126,    0
  2759,111449,20160526,  114,    0
  2759,111449,20160527,   94,    0
  2759,111449,20160528,  107,    0
  2759,111449,20160529,  149,    0
  2759,111449,20160530,  152,    0
  2759,111449,20160531,  141,    0
  2759,111449,20160601,  174,    0
  2759,111449,20160602,  145,    0
  2759,111449,20160603,  168,    0
  2759,111449,20160604,  159,    0
  2759,111449,20160605,  155,    0
  2759,111449,20160606,  134,    0
  2759,111449,20160607,  109,    0
  2759,111449,20160608,  135,    0
  2759,111449,20160609,  151,    0
  2759,111449,20160610,  111,    0
  2759,111449,20160611,  108,    0
  2759,111449,20160612,  111,    0
  2759,111449,20160613,  127,    0
  2759,111449,20160614,  143,    0
  2759,111449,20160615,  130,    0
  2759,111449,20160616,  119,    0
  2759,111449,20160617,  142,    0
  2759,111449,20160618,  128,    0
  2759,111449,20160619,  125,    0
  2759,111449,20160620,  111,    0
  2759,111449,20160621,  150,    0
  2759,111449,20160622,  154,    0
  2759,111449,20160623,  163,    0
  2759,111449,20160624,  214,    0
  2759,111449,20160625,  205,    0
  2759,111449,20160626,  148,    0
  2759,111449,20160627,  127,    0
  2759,111449,20160628,  140,    0
  2759,111449,20160629,  137,    0
  2759,111449,20160630,  134,    0
  2759,111449,20160701,  164,    0
  2759,111449,20160702,  143,    0
  2759,111449,20160703,  110,    0
  2759,111449,20160704,  100,    0
  2759,111449,20160705,  150,    0
  2759,111449,20160706,  129,    0
  2759,111449,20160707,  111,    0
  2759,111449,20160708,  155,    0
  2759,111449,20160709,  156,    0
  2759,111449,20160710,  182,    0
  2759,111449,20160711,  193,    0
  2759,111449,20160712,  179,    0
  2759,111449,20160713,  155,    0
  2759,111449,20160714,  141,    0
  2759,111449,20160715,  128,    0
  2759,111449,20160716,  107,    0
  2759,111449,20160717,  180,    0
  2759,111449,20160718,  170,    0
  2759,111449,20160719,  168,    0
  2759,111449,20160720,  172,    0
  2759,111449,20160721,  176,    0
  2759,111449,20160722,  166,    0
  2759,111449,20160723,  153,    0
  2759,111449,20160724,  171,    0
  2759,111449,20160725,  172,    0
  2759,111449,20160726,  189,    0
  2759,111449,20160727,  167,    0
  2759,111449,20160728,  172,    0
  2759,111449,20160729,  171,    0
  2759,111449,20160730,  174,    0
  2759,111449,20160731,  155,    0
  2759,111449,20160801,  144,    0
  2759,111449,20160802,  124,    0
  2759,111449,20160803,  150,    0
  2759,111449,20160804,  174,    0
  2759,111449,20160805,  153,    0
  2759,111449,20160806,  149,    0
  2759,111449,20160807,  134,    0
  2759,111449,20160808,  165,    0
  2759,111449,20160809,  131,    0
  2759,111449,20160810,  107,    0
  2759,111449,20160811,   90,    0
  2759,111449,20160812,  134,    0
  2759,111449,20160813,  170,    0
  2759,111449,20160814,  151,    0
  2759,111449,20160815,  118,    0
  2759,111449,20160816,   91,    0
  2759,111449,20160817,   88,    0
  2759,111449,20160818,  110,    0
  2759,111449,20160819,  119,    0
  2759,111449,20160820,  163,    0
  2759,111449,20160821,  144,    0
  2759,111449,20160822,  133,    0
  2759,111449,20160823,  164,    0
  2759,111449,20160824,  164,    0
  2759,111449,20160825,  158,    0
  2759,111449,20160826,  173,    0
  2759,111449,20160827,  161,    0
  2759,111449,20160828,  180,    0
  2759,111449,20160829,  148,    0
  2759,111449,20160830,  121,    0
  2759,111449,20160831,  114,    0
  2759,111449,20160901,  127,    0
  2759,111449,20160902,  140,    0
  2759,111449,20160903,  170,    0
  2759,111449,20160904,  158,    0
  2759,111449,20160905,  142,    0
  2759,111449,20160906,  108,    0
  2759,111449,20160907,  105,    0
  2759,111449,20160908,  150,    0
  2759,111449,20160909,  165,    0
  2759,111449,20160910,  150,    0
  2759,111449,20160911,  165,    0
  2759,111449,20160912,  169,    0
  2759,111449,20160913,  163,    0
  2759,111449,20160914,  180,    0
  2759,111449,20160915,  154,    0
  2759,111449,20160916,  141,    0
  2759,111449,20160917,  151,    0
  2759,111449,20160918,  122,    0
  2759,111449,20160919,  105,    0
  2759,111449,20160920,   87,    0
  2759,111449,20160921,  116,    0
  2759,111449,20160922,   71,    0
  2759,111449,20160923,   95,    0
  2759,111449,20160924,  112,    0
  2759,111449,20160925,   88,    0
  2759,111449,20160926,   88,    0
  2759,111449,20160927,   80,    0
  2759,111449,20160928,  125,    0
  2759,111449,20160929,  157,    0
  2759,111449,20160930,   99,    0
  2759,111449,20161001,   80,    0
  2759,111449,20161002,   84,    0
  2759,111449,20161003,   51,    0
  2759,111449,20161004,   76,    0
  2759,111449,20161005,   67,    0
  2759,111449,20161006,   95,    0
  2759,111449,20161007,   80,    0
  2759,111449,20161008,   75,    0
  2759,111449,20161009,   64,    0
  2759,111449,20161010,   63,    0
  2759,111449,20161011,   66,    0
  2759,111449,20161012,   66,    0
  2759,111449,20161013,   65,    0
  2759,111449,20161014,   35,    0
  2759,111449,20161015,   67,    0
  2759,111449,20161016,   77,    0
  2759,111449,20161017,   68,    0
  2759,111449,20161018,   72,    0
  2759,111449,20161019,   84,    0
  2759,111449,20161020,   53,    0
  2759,111449,20161021,   62,    0
  2759,111449,20161022,   55,    0
  2759,111449,20161023,   56,    0
  2759,111449,20161024,   54,    0
  2759,111449,20161025,   54,    0
  2759,111449,20161026,   36,    0
  2759,111449,20161027,   53,    0
  2759,111449,20161028,   85,    0
  2759,111449,20161029,   74,    0
  2759,111449,20161030,   35,    0
  2759,111449,20161031,   20,    0
  2759,111449,20161101,   70,    0
  2759,111449,20161102,   35,    0
  2759,111449,20161103,   11,    0
  2759,111449,20161104,   29,    0
  2759,111449,20161105,   39,    0
  2759,111449,20161106,   45,    0
  2759,111449,20161107,   24,    0
  2759,111449,20161108,   14,    0
  2759,111449,20161109,   -9,    0
  2759,111449,20161110,  -19,    0
  2759,111449,20161111,  -19,    0
  2759,111449,20161112,  -50,    0
  2759,111449,20161113,  -64,    0
  2759,111449,20161114,  -63,    0
  2759,111449,20161115,    7,    0
  2759,111449,20161116,   67,    0
  2759,111449,20161117,   84,    0
  2759,111449,20161118,   61,    0
  2759,111449,20161119,   35,    0
  2759,111449,20161120,   23,    0
  2759,111449,20161121,   68,    0
  2759,111449,20161122,   58,    0
  2759,111449,20161123,   31,    0
  2759,111449,20161124,   10,    0
  2759,111449,20161125,   -5,    0
  2759,111449,20161126,   -2,    0
  2759,111449,20161127,    8,    0
  2759,111449,20161128,  -34,    0
  2759,111449,20161129,  -45,    0
  2759,111449,20161130,  -29,    0
  2759,111449,20161201,   47,    0
  2759,111449,20161202,   -2,    0
  2759,111449,20161203,  -34,    0
  2759,111449,20161204,  -32,    0
  2759,111449,20161205,  -48,    0
  2759,111449,20161206,   -9,    0
  2759,111449,20161207,    5,    0
  2759,111449,20161208,   44,    0
  2759,111449,20161209,   53,    0
  2759,111449,20161210,   83,    0
  2759,111449,20161211,   67,    0
  2759,111449,20161212,  -15,    0
  2759,111449,20161213,  -26,    0
  2759,111449,20161214,    5,    0
  2759,111449,20161215,   16,    0
  2759,111449,20161216,  -20,    0
  2759,111449,20161217,  -24,    0
  2759,111449,20161218,   15,    0
  2759,111449,20161219,   23,    0
  2759,111449,20161220,  -19,    0
  2759,111449,20161221,  -21,    0
  2759,111449,20161222,  -20,    0
  2759,111449,20161223,    9,    0
  2759,111449,20161224,    8,    0
  2759,111449,20161225,   39,    0
  2759,111449,20161226,   44,    0
  2759,111449,20161227,   52,    0
  2759,111449,20161228,   52,    0
  2759,111449,20161229,   -3,    0
  2759,111449,20161230,  -23,    0
  2759,111449,20161231,  -26,    0
  2759,111449,20170101,    4,    0
  2759,111449,20170102,   -4,    0
  2759,111449,20170103,    7,    0
  2759,111449,20170104,   -4,    0
  2759,111449,20170105,  -65,    0
  2759,111449,20170106,  -83,    0
  2759,111449,20170107,  -82,    0
  2759,111449,20170108,  -30,    0
  2759,111449,20170109,  -26,    0
  2759,111449,20170110,  -66,    0
  2759,111449,20170111,  -74,    0
  2759,111449,20170112,   22,    0
  2759,111449,20170113,   -5,    0
  2759,111449,20170114,  -18,    0
  2759,111449,20170115,  -10,    0
  2759,111449,20170116,  -53,    0
  2759,111449,20170117,  -58,    0
  2759,111449,20170118,  -62,    0
  2759,111449,20170119,  -44,    0
  2759,111449,20170120,  -13,    0
  2759,111449,20170121,   13,    0
  2759,111449,20170122,  -31,    0
  2759,111449,20170123,  -45,    0
  2759,111449,20170124,  -15,    0
  2759,111449,20170125,   -1,    0
  2759,111449,20170126,  -22,    0
  2759,111449,20170127,  -39,    0
  2759,111449,20170128,  -56,    0
  2759,111449,20170129,  -47,    0
  2759,111449,20170130,  -14,    0
  2759,111449,20170131,   -4,    0
  2759,111449,20170201,  -31,    0
  2759,111449,20170202,  -53,    0
  2759,111449,20170203,   -8,    0
  2759,111449,20170204,   10,    0
  2759,111449,20170205,    3,    0
  2759,111449,20170206,  -28,    0
  2759,111449,20170207,  -23,    0
  2759,111449,20170208,  -48,    0
  2759,111449,20170209,  -53,    0
  2759,111449,20170210,  -57,    0
  2759,111449,20170211,  -36,    0
  2759,111449,20170212,  -49,    0
  2759,111449,20170213,  -70,    0
  2759,111449,20170214,  -85,    0
  2759,111449,20170215,  -27,    0
  2759,111449,20170216,  -14,    0
  2759,111449,20170217,   38,    0
  2759,111449,20170218,   34,    0
  2759,111449,20170219,   10,    0
  2759,111449,20170220,   50,    0
  2759,111449,20170221,   44,    0
  2759,111449,20170222,   39,    0
  2759,111449,20170223,   51,    0
  2759,111449,20170224,   13,    0
  2759,111449,20170225,    3,    0
  2759,111449,20170226,   56,    0
  2759,111449,20170227,   71,    0
  2759,111449,20170228,   50,    0
